,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,rn,rn2
770957,39,CASH_OUT,59341.09,C168301971,225.0,0.0,C1795377601,1624241.56,1683582.65,0,1.0,16.0
830727,41,CASH_OUT,142415.59,C182767419,12135.0,0.0,C1795377601,1683582.65,1845887.81,0,1.0,17.0
846069,41,TRANSFER,19889.57,C586599335,25282.0,5392.43,C1795377601,1825998.25,1845887.81,0,1.0,18.0
892607,42,CASH_IN,191534.14,C472386858,2959236.73,3150770.87,C1795377601,1845887.81,1654353.67,0,1.0,19.0
912643,43,CASH_OUT,587348.35,C1354443872,0.0,0.0,C1795377601,1654353.67,2241702.02,0,1.0,20.0
1122177,130,CASH_OUT,16203.74,C658943347,0.0,0.0,C1795377601,2241702.02,2257905.76,0,1.0,21.0
1301778,136,CASH_OUT,271240.98,C904050491,0.0,0.0,C1795377601,2257905.76,2529146.74,0,1.0,22.0
1549554,154,CASH_IN,138725.2,C351636810,3061184.14,3199909.34,C1795377601,2529146.74,2390421.53,0,1.0,23.0
2174695,185,CASH_OUT,256585.29,C2046209778,0.0,0.0,C1795377601,2390421.53,2647006.83,0,1.0,24.0
2566565,206,CASH_OUT,108896.57,C618423307,0.0,0.0,C1795377601,2647006.83,2755903.39,0,1.0,25.0
2630102,209,TRANSFER,671852.38,C610123049,0.0,0.0,C1795377601,2755903.39,3427755.77,0,1.0,26.0
2667272,210,CASH_OUT,100096.57,C2125147814,128732.0,28635.43,C1795377601,3427755.77,3527852.35,0,1.0,27.0
2761053,213,CASH_IN,164064.48,C1862061960,21047.0,185111.48,C1795377601,3527852.35,3363787.87,0,1.0,28.0
2996147,232,CASH_OUT,327089.73,C1442591307,20986.0,0.0,C1795377601,3363787.87,3690877.6,0,1.0,29.0
3211605,249,TRANSFER,192181.91,C1710666007,0.0,0.0,C1795377601,3690877.6,3883059.51,0,1.0,30.0
3428702,256,CASH_IN,180931.84,C801787677,11646.0,192577.84,C1795377601,3883059.51,3702127.67,0,1.0,31.0
4370479,310,CASH_IN,294928.72,C2036115303,420517.31,715446.03,C1795377601,3702127.67,3407198.95,0,1.0,32.0
4676707,331,CASH_IN,206453.99,C754885167,629223.22,835677.22,C1795377601,3407198.95,3200744.95,0,1.0,33.0
4847746,347,TRANSFER,1561805.32,C2062511073,0.0,0.0,C1795377601,3200744.95,4762550.28,0,1.0,34.0
4934741,350,CASH_OUT,18613.19,C1354901573,0.0,0.0,C1795377601,4762550.28,4781163.47,0,1.0,35.0
4964689,351,CASH_IN,375986.99,C1300862648,9349896.21,9725883.2,C1795377601,4781163.47,4405176.48,0,1.0,36.0
5427898,378,TRANSFER,929192.72,C465729652,0.0,0.0,C1795377601,4405176.48,5334369.2,0,1.0,37.0
5541474,382,CASH_OUT,125823.17,C479977844,0.0,0.0,C1795377601,5334369.2,5460192.36,0,1.0,38.0
5839904,402,CASH_OUT,142495.53,C499082988,0.0,0.0,C1795377601,5460192.36,5602687.89,0,1.0,39.0
2660919,210,CASH_OUT,149633.37,C1685887308,4153.0,0.0,C1795508920,0.0,149633.37,0,1.0,1.0
2722703,211,CASH_OUT,63310.72,C1230225279,0.0,0.0,C1795508920,149633.37,212944.09,0,1.0,2.0
3005930,232,CASH_IN,176973.18,C1929110290,6010.0,182983.18,C1795508920,212944.09,35970.91,0,1.0,3.0
3486421,258,CASH_OUT,29280.46,C1053462469,29280.46,0.0,C1795508920,35970.91,65251.38,1,1.0,4.0
4900939,349,CASH_IN,48341.99,C2120091180,164816.0,213157.99,C1795508920,65251.38,16909.39,0,1.0,5.0
3096943,235,CASH_OUT,139600.02,C1522262299,16370.0,0.0,C1795644557,0.0,139600.02,0,1.0,1.0
3423517,256,CASH_OUT,121403.47,C2039966059,0.0,0.0,C1795644557,139600.02,261003.5,0,1.0,2.0
3935001,285,CASH_OUT,167896.95,C1149691957,0.0,0.0,C1795644557,261003.5,428900.44,0,1.0,3.0
4525357,326,CASH_OUT,205679.04,C1865759815,0.0,0.0,C1795644557,428900.44,634579.48,0,1.0,4.0
5007756,353,CASH_IN,608278.66,C185256069,2013694.4,2621973.06,C1795644557,634579.48,26300.83,0,1.0,5.0
5128585,356,CASH_OUT,5952739.3,C902008507,5952739.3,0.0,C1795644557,26300.83,5979040.12,1,1.0,6.0
5286203,373,CASH_OUT,177702.79,C1443993912,0.0,0.0,C1795644557,5979040.12,6156742.91,0,1.0,7.0
5315547,374,TRANSFER,740828.49,C869499024,0.0,0.0,C1795644557,6156742.91,6897571.4,0,1.0,8.0
5565530,393,TRANSFER,3107620.17,C13821759,0.0,0.0,C1795644557,6897571.4,10005191.56,0,1.0,9.0
6302170,683,CASH_IN,35206.6,C1744952051,9317754.25,9352960.85,C1795644557,10005191.56,9969984.97,0,1.0,10.0
2723802,211,CASH_OUT,69291.16,C1796523361,0.0,0.0,C1796245916,89111.74,158402.9,0,1.0,1.0
2968780,231,CASH_OUT,149307.99,C896131971,48346.41,0.0,C1796245916,158402.9,307710.89,0,1.0,2.0
3587829,262,CASH_OUT,115506.44,C527540815,0.0,0.0,C1796245916,307710.89,423217.33,0,1.0,3.0
3648693,275,CASH_OUT,12939.72,C970490356,26366.0,13426.28,C1796245916,423217.33,436157.04,0,1.0,4.0
3918315,284,CASH_IN,345175.72,C1183001221,3017694.99,3362870.72,C1796245916,436157.04,90981.32,0,1.0,5.0
5823064,402,CASH_IN,66843.71,C1170479852,410.0,67253.71,C1796245916,90981.32,24137.62,0,1.0,6.0
5993228,420,TRANSFER,983078.29,C137321851,68437.0,0.0,C1796245916,24137.62,1007215.9,0,1.0,7.0
6065321,513,CASH_OUT,168033.36,C1095293428,168033.36,0.0,C1796245916,1007215.9,1175249.26,1,1.0,8.0
6218826,589,TRANSFER,662870.86,C1187902458,0.0,0.0,C1796245916,1175249.26,1838120.12,0,1.0,9.0
1435244,140,CASH_OUT,154611.94,C777007310,0.0,0.0,C1796866708,172036.0,326647.94,0,1.0,1.0
2666166,210,CASH_OUT,7440.39,C879578822,63021.0,55580.61,C1796866708,0.0,7440.39,0,1.0,2.0
6290960,661,CASH_OUT,2140888.35,C1698317518,2140888.35,0.0,C1796866708,7440.39,2148328.74,1,1.0,3.0
697008,36,CASH_OUT,257274.47,C390764248,26085.0,0.0,C179706450,0.0,257274.47,0,1.0,1.0
732891,37,CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1,1.0,2.0
753456,38,CASH_OUT,352286.26,C731417593,50743.0,0.0,C179706450,369760.93,722047.19,0,1.0,3.0
803922,40,CASH_OUT,289138.59,C756445842,0.0,0.0,C179706450,722047.19,1011185.79,0,1.0,4.0
888350,42,CASH_OUT,52210.43,C448248380,75086.0,22875.57,C179706450,1011185.79,1063396.21,0,1.0,5.0
953531,44,CASH_OUT,212723.71,C1248296565,17849.0,0.0,C179706450,1063396.21,1276119.93,0,1.0,6.0
1185297,132,TRANSFER,568346.35,C1358051205,0.0,0.0,C179706450,1276119.93,1844466.27,0,1.0,7.0
1745070,161,TRANSFER,427147.79,C1317141660,0.0,0.0,C179706450,1844466.27,3001194.98,0,1.0,8.0
1759758,161,CASH_IN,79229.79,C937141993,2888268.92,2967498.71,C179706450,2271614.06,3001194.98,0,1.0,9.0
1773825,162,TRANSFER,808810.71,C1611968372,0.0,0.0,C179706450,2192384.27,3001194.98,0,1.0,10.0
1921356,167,CASH_IN,200840.77,C766584896,5573071.74,5773912.51,C179706450,3001194.98,2800354.22,0,1.0,11.0
2011366,180,CASH_OUT,169677.12,C1358138385,0.0,0.0,C179706450,2800354.22,2702893.82,0,1.0,12.0
2016371,180,CASH_IN,267137.51,C1577463925,0.0,267137.51,C179706450,2970031.33,2702893.82,0,1.0,13.0
2039243,180,TRANSFER,462004.6,C2021953711,112748.0,0.0,C179706450,2702893.82,3164898.42,0,1.0,14.0
2094641,182,CASH_OUT,170731.88,C979638961,183.0,0.0,C179706450,3164898.42,3335630.3,0,1.0,15.0
2801207,225,CASH_OUT,67955.17,C1822035744,10458.0,0.0,C179706450,3335630.3,3403585.47,0,1.0,16.0
3565992,260,TRANSFER,483778.69,C687815338,0.0,0.0,C179706450,3403585.47,3887364.16,0,1.0,17.0
3833766,282,CASH_OUT,266297.83,C2005675427,103737.0,0.0,C179706450,3887364.16,4153662.0,0,1.0,18.0
4751570,333,CASH_OUT,134355.48,C882070130,0.0,0.0,C179706450,4153662.0,4288017.48,0,1.0,19.0
4915984,350,CASH_OUT,196560.53,C1344355929,1457.0,0.0,C179706450,4288017.48,4484578.01,0,1.0,20.0
5335128,374,CASH_IN,1151.01,C749444818,34858.0,36009.01,C179706450,4484578.01,4483427.0,0,1.0,21.0
5491012,380,CASH_IN,227098.81,C1790314107,9050877.28,9277976.09,C179706450,4483427.0,4256328.19,0,1.0,22.0
5717871,398,CASH_OUT,195939.15,C1664387956,0.0,0.0,C179706450,4256328.19,4452267.34,0,1.0,23.0
5751316,399,CASH_OUT,129644.27,C1055738628,3333.0,0.0,C179706450,4452267.34,4581911.61,0,1.0,24.0
5831915,402,CASH_OUT,216357.44,C188477971,121803.0,0.0,C179706450,4581911.61,4798269.05,0,1.0,25.0
6181811,566,CASH_OUT,266002.86,C743652437,216921.5,0.0,C179706450,4798269.05,5064271.9,0,1.0,26.0
1447745,140,CASH_OUT,104283.77,C1408337994,282.0,0.0,C1797918851,179661.37,283945.14,0,1.0,1.0
1451925,140,CASH_IN,6297.74,C1818245812,19091883.39,19098181.13,C1797918851,283945.14,277647.39,0,1.0,2.0
1656289,158,CASH_OUT,123896.27,C838182265,0.0,0.0,C1797918851,277647.39,401543.66,0,1.0,3.0
1960350,178,TRANSFER,154051.83,C699035694,0.0,0.0,C1797918851,401543.66,555595.5,0,1.0,4.0
2037744,180,CASH_OUT,58116.86,C342531250,553051.64,494934.79,C1797918851,555595.5,613712.35,0,1.0,5.0
2058343,181,CASH_OUT,332729.54,C645124798,0.0,0.0,C1797918851,613712.35,946441.9,1,1.0,6.0
2569576,207,CASH_IN,121620.98,C818819789,25752467.13,25874088.11,C1797918851,946441.9,824820.92,0,1.0,7.0
2881159,228,CASH_OUT,439810.57,C1121814898,35108.0,0.0,C1797918851,824820.92,1264631.49,0,1.0,8.0
2939782,230,CASH_IN,140755.08,C1874579890,6981841.99,7122597.07,C1797918851,1264631.49,1123876.41,0,1.0,9.0
3073023,235,CASH_IN,215035.95,C1588703137,13650774.1,13865810.05,C1797918851,1123876.41,908840.46,0,1.0,10.0
3122646,236,TRANSFER,45967.72,C1367398402,0.0,0.0,C1797918851,908840.46,954808.18,0,1.0,11.0
3715638,278,CASH_IN,35235.63,C1744747258,0.0,35235.63,C1797918851,954808.18,919572.55,0,1.0,12.0
3833132,282,CASH_OUT,69572.19,C1299390522,0.0,0.0,C1797918851,919572.55,738425.31,0,1.0,13.0
3876604,283,CASH_IN,250719.43,C844782647,1122516.11,1373235.54,C1797918851,989144.74,738425.31,0,1.0,14.0
3917452,284,CASH_OUT,30572.38,C1424026421,0.0,0.0,C1797918851,738425.31,768997.69,0,1.0,15.0
4028440,299,CASH_OUT,85137.18,C309434979,0.0,0.0,C1797918851,768997.69,1067561.4,0,1.0,16.0
4040054,299,CASH_OUT,213426.53,C143005825,0.0,0.0,C1797918851,854134.87,1067561.4,0,1.0,17.0
4362548,310,TRANSFER,450843.75,C4308374,0.0,0.0,C1797918851,1067561.4,1518405.14,0,1.0,18.0
5232042,371,TRANSFER,1134409.8,C1194281470,0.0,0.0,C1797918851,1518405.14,2652814.94,0,1.0,19.0
5831758,402,CASH_IN,108326.77,C477250388,707458.81,815785.58,C1797918851,2652814.94,2544488.17,0,1.0,20.0
5859767,402,CASH_IN,196273.03,C1888790005,8337766.4,8534039.43,C1797918851,2544488.17,2348215.14,0,1.0,21.0
5241972,371,CASH_IN,143496.06,C308631151,301340.0,444836.06,C1798388182,0.0,0.0,0,1.0,1.0
5962969,406,CASH_OUT,183385.35,C31093598,183385.35,0.0,C1798388182,0.0,183385.35,1,1.0,2.0
6021676,469,CASH_OUT,114889.8,C567232848,0.0,0.0,C1798388182,183385.35,298275.16,0,1.0,3.0
2099454,182,CASH_OUT,368863.48,C891192020,27799.0,0.0,C1798476342,0.0,368863.48,0,1.0,1.0
2131499,183,CASH_OUT,270072.84,C482814970,100613.49,0.0,C1798476342,368863.48,638936.32,0,1.0,2.0
2285213,187,TRANSFER,290723.75,C621143935,0.0,0.0,C1798476342,638936.32,929660.06,0,1.0,3.0
2399950,201,CASH_OUT,24342.17,C474622894,0.0,0.0,C1798476342,929660.06,954002.24,0,1.0,4.0
3585799,262,CASH_IN,47468.13,C1010249854,1949064.27,1996532.4,C1798476342,954002.24,906534.11,0,1.0,5.0
3632445,274,CASH_OUT,254570.1,C293350948,0.0,0.0,C1798476342,906534.11,1161104.2,0,1.0,6.0
3677754,276,CASH_OUT,97384.77,C836877025,0.0,0.0,C1798476342,1161104.2,1258488.98,0,1.0,7.0
3816731,281,CASH_OUT,195105.14,C1848523784,0.0,0.0,C1798476342,1258488.98,1453594.12,0,1.0,8.0
3865691,283,CASH_OUT,142865.86,C527149940,0.0,0.0,C1798476342,1453594.12,1596459.98,0,1.0,9.0
3890393,284,CASH_OUT,179866.68,C351348809,0.0,0.0,C1798476342,1596459.98,1642332.78,0,1.0,10.0
3906053,284,CASH_IN,133993.88,C47751759,40551.0,174544.88,C1798476342,1776326.66,1642332.78,0,1.0,11.0
4639785,330,CASH_IN,494050.07,C1328223645,8373588.62,8867638.69,C1798476342,1642332.78,1148282.71,0,1.0,12.0
4946295,351,CASH_IN,76704.55,C261572131,685553.53,762258.08,C1798476342,1148282.71,1071578.16,0,1.0,13.0
6171454,563,TRANSFER,1008845.36,C1974744832,0.0,0.0,C1798476342,1071578.16,2080423.52,0,1.0,14.0
6181639,566,CASH_OUT,320956.78,C1446627462,0.0,0.0,C1798476342,2080423.52,2401380.3,0,1.0,15.0
6266284,615,CASH_OUT,75113.49,C209058213,75113.49,0.0,C1798476342,2401380.3,2476493.79,1,1.0,16.0
305723,16,CASH_OUT,130935.86,C352415622,20004.0,0.0,C1798782759,6166.16,137102.03,0,1.0,1.0
439481,18,CASH_OUT,83341.76,C662327638,0.0,0.0,C1798782759,137102.03,220443.79,0,1.0,2.0
501884,20,CASH_IN,205104.66,C1663715188,144574.0,349678.66,C1798782759,220443.79,15339.13,0,1.0,3.0
590318,33,CASH_IN,149961.12,C36730610,108702.0,258663.12,C1798782759,15339.13,0.0,0,1.0,4.0
1152863,131,CASH_IN,275606.74,C1013506756,9002.0,284608.74,C1798782759,0.0,0.0,0,1.0,5.0
1233832,134,CASH_OUT,75127.15,C19246680,40380.0,0.0,C1798782759,0.0,75127.15,0,1.0,6.0
1856694,164,CASH_OUT,291097.15,C760806106,50759.0,0.0,C1798782759,75127.15,236100.95,0,1.0,7.0
1858737,164,CASH_IN,130123.36,C1851148012,20010.0,150133.36,C1798782759,366224.31,236100.95,0,1.0,8.0
2238083,186,CASH_IN,108052.36,C655066099,988646.2,1096698.56,C1798782759,236100.95,128048.58,0,1.0,9.0
3094249,235,CASH_IN,51121.57,C1024261477,6938855.11,6989976.68,C1798782759,128048.58,76927.01,0,1.0,10.0
6202791,584,CASH_OUT,777448.03,C1852471994,777448.03,0.0,C1798782759,76927.01,854375.05,1,1.0,11.0
155370,12,CASH_IN,109630.78,C1771171705,49636.0,159266.78,C1798936808,0.0,0.0,0,1.0,1.0
225026,14,CASH_OUT,50923.34,C402437964,55410.0,4486.66,C1798936808,0.0,50923.34,0,1.0,2.0
250277,14,CASH_OUT,27157.15,C372302157,112581.0,85423.85,C1798936808,50923.34,78080.49,0,1.0,3.0
311324,16,CASH_OUT,45863.95,C586855929,0.0,0.0,C1798936808,78080.49,123944.44,0,1.0,4.0
452983,19,CASH_OUT,135716.4,C1882132064,1584.0,0.0,C1798936808,123944.44,259660.84,0,1.0,5.0
609557,34,CASH_IN,159681.61,C1009263704,2083612.13,2243293.74,C1798936808,259660.84,99979.23,0,1.0,6.0
869850,42,CASH_IN,58566.0,C2079445401,3011428.06,3069994.05,C1798936808,99979.23,41413.23,0,1.0,7.0
1030726,87,CASH_OUT,114339.1,C183849466,114339.1,0.0,C1798936808,41413.23,155752.33,1,1.0,8.0
1586753,155,TRANSFER,42898.59,C488639496,0.0,0.0,C1798936808,155752.33,198650.93,0,1.0,9.0
1847483,163,CASH_OUT,137493.92,C745733746,787.0,0.0,C1798936808,198650.93,336144.85,0,1.0,10.0
2096053,182,CASH_OUT,80429.31,C2114770246,1660.0,0.0,C1798936808,336144.85,416574.16,0,1.0,11.0
2430825,202,CASH_OUT,337972.47,C808037162,0.0,0.0,C1798936808,416574.16,754546.64,0,1.0,12.0
2449460,203,CASH_IN,120413.37,C213563584,4979339.23,5099752.6,C1798936808,754546.64,720542.91,0,1.0,13.0
2455423,203,TRANSFER,86409.64,C663605399,0.0,0.0,C1798936808,634133.27,720542.91,0,1.0,14.0
2612489,208,CASH_OUT,124112.23,C3446213,31313.0,0.0,C1798936808,720542.91,844655.14,0,1.0,15.0
2669249,210,CASH_OUT,108806.43,C1824597988,145577.0,36770.57,C1798936808,844655.14,953461.57,0,1.0,16.0
2843882,226,CASH_OUT,185635.43,C862998328,51084.0,0.0,C1798936808,953461.57,1342482.29,0,1.0,17.0
2857887,227,CASH_OUT,203385.3,C1184281013,99202.0,0.0,C1798936808,1139096.99,1342482.29,0,1.0,18.0
2916105,229,TRANSFER,349077.44,C168777547,62393.98,0.0,C1798936808,1342482.29,1691559.73,0,1.0,19.0
3153595,237,CASH_OUT,217629.64,C1209121514,2017.0,0.0,C1798936808,1691559.73,1909189.37,0,1.0,20.0
3463418,257,TRANSFER,173836.89,C1040004058,0.0,0.0,C1798936808,1909189.37,2083026.27,0,1.0,21.0
3610659,266,CASH_OUT,241926.23,C413953110,0.0,0.0,C1798936808,2083026.27,2324952.49,0,1.0,22.0
3834854,282,CASH_OUT,105360.42,C1148136639,22217.0,0.0,C1798936808,2324952.49,2430312.91,0,1.0,23.0
4082614,301,CASH_IN,292102.38,C139064885,1742260.59,2034362.97,C1798936808,2430312.91,2138210.53,0,1.0,24.0
4518490,325,CASH_OUT,632730.21,C967163648,0.0,0.0,C1798936808,2138210.53,2770940.74,0,1.0,25.0
5788903,401,CASH_OUT,58210.12,C1656807846,0.0,0.0,C1798936808,2770940.74,2829150.86,0,1.0,26.0
4069889,300,CASH_IN,323606.18,C1636010521,5539089.89,5862696.07,C1799501138,1151004.99,651284.79,0,1.0,1.0
4072428,300,CASH_IN,176114.01,C1883046066,4682761.44,4858875.45,C1799501138,827398.8,651284.79,0,1.0,2.0
4176201,304,CASH_IN,247467.29,C1643176174,2409705.07,2657172.36,C1799501138,651284.79,403817.5,0,1.0,3.0
4388725,315,CASH_OUT,82648.3,C1771024241,82648.3,0.0,C1799501138,403817.5,486465.79,1,1.0,4.0
4401416,321,CASH_OUT,185795.11,C1797976717,9010.0,0.0,C1799501138,486465.79,672260.9,0,1.0,5.0
4616829,329,CASH_IN,32875.83,C1400477107,8346473.46,8379349.29,C1799501138,672260.9,639385.08,0,1.0,6.0
4794711,345,CASH_OUT,43354.75,C2095899093,0.0,0.0,C1799501138,639385.08,682739.83,0,1.0,7.0
6263965,612,CASH_IN,237784.52,C1427906467,3242204.58,3479989.1,C1799501138,682739.83,444955.31,0,1.0,8.0
2659254,210,CASH_IN,127050.72,C146185788,81927.0,208977.72,C1799856639,49890.0,0.0,0,1.0,1.0
3308295,252,CASH_IN,444762.16,C441190105,40330.0,485092.16,C1799856639,0.0,0.0,0,1.0,2.0
5570282,393,CASH_OUT,290198.92,C1130239772,290198.92,0.0,C1799856639,0.0,290198.92,1,1.0,3.0
5644335,396,CASH_OUT,184110.13,C497565457,0.0,0.0,C1799856639,290198.92,474309.06,0,1.0,4.0
5794699,401,CASH_IN,103387.93,C1046069315,8472420.26,8575808.18,C1799856639,474309.06,370921.13,0,1.0,5.0
893783,42,CASH_IN,257796.6,C2093764894,20803.0,278599.6,C1800302951,0.0,0.0,0,1.0,1.0
1983480,179,CASH_IN,89717.49,C969705248,5250.0,94967.49,C1800302951,0.0,0.0,0,1.0,2.0
3303894,252,CASH_OUT,31012.3,C690260487,1500.0,0.0,C1800302951,0.0,31012.3,0,1.0,3.0
4388737,316,CASH_OUT,72665.95,C1181122051,72665.95,0.0,C1800302951,31012.3,103678.25,1,1.0,4.0
3908884,284,CASH_OUT,85148.86,C1387454435,50294.0,0.0,C1801110858,0.0,85148.86,0,1.0,1.0
4670604,331,CASH_OUT,247198.65,C1187243590,10968.0,0.0,C1801110858,85148.86,332347.5,0,1.0,2.0
4715112,332,CASH_IN,17604.75,C675047903,3298.0,20902.75,C1801110858,332347.5,314742.75,0,1.0,3.0
6262829,612,CASH_OUT,49423.31,C329967562,49423.31,0.0,C1801110858,314742.75,364166.06,1,1.0,4.0
4516237,325,TRANSFER,856599.43,C1157100381,20438.0,0.0,C1803677930,0.0,856599.43,0,1.0,1.0
4752865,333,CASH_OUT,364734.7,C915714435,0.0,0.0,C1803677930,856599.43,1221334.13,0,1.0,2.0
4757715,333,CASH_IN,47470.99,C1205997875,8983462.24,9030933.23,C1803677930,1221334.13,1173863.14,0,1.0,3.0
4874533,348,CASH_OUT,226429.96,C1406072134,0.0,0.0,C1803677930,1173863.14,1400293.1,0,1.0,4.0
5068379,354,TRANSFER,288529.16,C1658052252,10916.0,0.0,C1803677930,1400293.1,1688822.27,0,1.0,5.0
5116387,356,CASH_OUT,66337.33,C1977519617,42594.0,0.0,C1803677930,1688822.27,1755159.6,0,1.0,6.0
6008693,437,CASH_OUT,119041.12,C1186588727,119041.12,0.0,C1803677930,1755159.6,1874200.73,1,1.0,7.0
850234,41,CASH_IN,277648.96,C1372383127,16676.0,294324.96,C1804412677,0.0,0.0,0,1.0,1.0
1069356,121,CASH_OUT,936976.86,C1574875173,936976.86,0.0,C1804412677,0.0,936976.86,1,1.0,2.0
1124855,130,CASH_IN,3714.83,C303860483,21532.0,25246.83,C1804412677,936976.86,933262.03,0,1.0,3.0
1208697,133,CASH_IN,359187.87,C1173020902,443444.0,802631.88,C1804412677,933262.03,574074.16,0,1.0,4.0
1421876,139,TRANSFER,839280.11,C451359332,20564.0,0.0,C1804412677,574074.16,1413354.27,0,1.0,5.0
1717002,160,CASH_OUT,263880.49,C194484072,0.0,0.0,C1804412677,1413354.27,1677234.76,0,1.0,6.0
2069453,181,CASH_OUT,310027.7,C1984214159,142177.36,0.0,C1804412677,1677234.76,1987262.47,0,1.0,7.0
2252786,187,CASH_OUT,457716.57,C506984112,0.0,0.0,C1804412677,1987262.47,2444979.04,0,1.0,8.0
2520826,205,CASH_OUT,214705.64,C1639714151,0.0,0.0,C1804412677,2444979.04,2659684.67,0,1.0,9.0
3694607,277,CASH_IN,220284.21,C775974837,9121365.51,9341649.72,C1804412677,2659684.67,2439400.46,0,1.0,10.0
4026933,299,TRANSFER,1072294.5,C1922183125,0.0,0.0,C1804412677,2439400.46,3511694.96,0,1.0,11.0
4063159,300,CASH_IN,146339.02,C503099792,100839.0,247178.02,C1804412677,3511694.96,3365355.94,0,1.0,12.0
4584647,328,TRANSFER,509881.31,C503341553,156986.46,0.0,C1804412677,3365355.94,3875237.25,0,1.0,13.0
4671239,331,CASH_OUT,392559.39,C355870704,44145.0,0.0,C1804412677,3875237.25,4328506.37,0,1.0,14.0
4674267,331,CASH_OUT,60709.73,C1841287203,0.0,0.0,C1804412677,4267796.63,4328506.37,0,1.0,15.0
4865468,348,CASH_IN,145342.45,C1053845079,6485978.32,6631320.77,C1804412677,4328506.37,4183163.91,0,1.0,16.0
5915726,404,CASH_IN,218186.4,C1915451113,28433943.08,28652129.49,C1804412677,4183163.91,4051781.69,0,1.0,17.0
5917034,404,CASH_OUT,86804.19,C1982318801,0.0,0.0,C1804412677,3964977.51,4051781.69,0,1.0,18.0
4822911,346,CASH_IN,27733.55,C1050791585,11130.0,38863.55,C1804810309,0.0,0.0,0,1.0,1.0
5655517,396,CASH_OUT,410443.03,C1307898785,7049.0,0.0,C1804810309,0.0,410443.03,0,1.0,2.0
6027393,470,CASH_OUT,913684.05,C1959891582,913684.05,0.0,C1804810309,410443.03,1324127.08,1,1.0,3.0
2697627,211,CASH_OUT,8145.35,C151081727,0.0,0.0,C1805423931,74031.47,82176.82,0,1.0,1.0
3023010,233,CASH_IN,27886.22,C2040808790,13606.0,41492.22,C1805423931,82176.82,54290.6,0,1.0,2.0
4643175,330,CASH_OUT,69289.01,C701149568,13676.0,0.0,C1805423931,54290.6,123579.61,0,1.0,3.0
4662738,330,CASH_OUT,35110.63,C311577808,10037.0,0.0,C1805423931,123579.61,158690.24,0,1.0,4.0
5188037,366,CASH_OUT,1846748.79,C1233106691,1846748.79,0.0,C1805423931,158690.24,2005439.03,1,1.0,5.0
5583646,394,CASH_OUT,35911.22,C1474601515,11650.0,0.0,C1805423931,2005439.03,2041350.25,0,1.0,6.0
5967159,406,CASH_IN,165867.66,C1729819019,1833952.11,1999819.78,C1805423931,2041350.25,1875482.58,0,1.0,7.0
6004001,428,TRANSFER,303735.23,C408129221,21064.0,0.0,C1805423931,1875482.58,2179217.81,0,1.0,8.0
320798,16,CASH_OUT,399483.03,C1395957727,16165.0,0.0,C1805553546,0.0,399483.03,0,1.0,1.0
431794,18,CASH_OUT,161659.48,C1444317544,191596.0,29936.52,C1805553546,399483.03,561142.51,0,1.0,2.0
461964,19,CASH_IN,91085.53,C1023091907,2150694.48,2241780.0,C1805553546,561142.51,459847.83,0,1.0,3.0
474798,19,CASH_IN,10209.15,C1462685350,382794.99,393004.15,C1805553546,470056.98,459847.83,0,1.0,4.0
592903,33,CASH_IN,215344.75,C660821078,82026.0,297370.75,C1805553546,459847.83,244503.07,0,1.0,5.0
607890,34,CASH_IN,269465.93,C1224550797,20.0,269485.93,C1805553546,244503.07,0.0,0,1.0,6.0
3585607,262,CASH_OUT,2016790.84,C1267813082,2016790.84,0.0,C1805553546,0.0,2016790.84,1,1.0,7.0
4141236,303,CASH_IN,99831.72,C1034273752,611671.26,711502.97,C1805553546,2016790.84,1916959.13,0,1.0,8.0
4795776,345,CASH_IN,315212.4,C1821909692,1996837.62,2312050.02,C1805553546,1916959.13,1601746.73,0,1.0,9.0
5800752,401,TRANSFER,830566.71,C1001705366,0.0,0.0,C1805553546,1601746.73,2432313.44,0,1.0,10.0
351217,17,TRANSFER,329979.44,C535270603,10797.0,0.0,C1806203979,0.0,329979.44,0,1.0,1.0
394492,18,CASH_OUT,148153.55,C2136253441,0.0,0.0,C1806203979,329979.44,478132.98,0,1.0,2.0
411529,18,CASH_IN,275746.13,C442290556,398979.49,674725.61,C1806203979,478132.98,202386.85,0,1.0,3.0
500473,20,CASH_OUT,40766.38,C1909020561,414.0,0.0,C1806203979,202386.85,243153.24,0,1.0,4.0
574558,25,DEBIT,2435.38,C85517100,19375.0,16939.62,C1806203979,243153.24,245588.62,0,1.0,5.0
576349,30,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,1,1.0,6.0
711870,37,CASH_IN,76473.56,C1073816951,0.0,76473.56,C1806203979,354990.5,278516.94,0,1.0,7.0
866504,42,CASH_OUT,193135.08,C601541910,0.0,0.0,C1806203979,278516.94,471652.02,0,1.0,8.0
925454,43,CASH_OUT,211891.66,C2108395779,0.0,0.0,C1806203979,471652.02,683543.69,0,1.0,9.0
1080018,129,CASH_OUT,177004.56,C1157461400,49876.0,0.0,C1806203979,683543.69,860548.25,0,1.0,10.0
1213902,133,TRANSFER,138443.28,C1311430024,0.0,0.0,C1806203979,860548.25,998991.52,0,1.0,11.0
